start_time,kpi,label
2019/1/28 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/28 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/29 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/30 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/1/31 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/1 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/2 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 12:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 13:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 14:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 15:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 16:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 17:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 18:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 19:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 20:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 21:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 22:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/3 23:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 0:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 1:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 2:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 3:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 4:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 5:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 6:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 7:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 8:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 9:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 10:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 11:00,Number of Attempted Sessions After Domain Selection (times),0
2019/2/4 12:00,Number of Attempted Sessions After Domain Selection (times),0
